year,GEOID,NAME,state,county,tract,pop_total,median_hh_income,hh_total,hh_no_vehicle,disability_total,disability_with,age_65_plus,pct_65_plus,pct_no_vehicle_hh,pct_disabled
2024,17031063400,Census Tract 634; Cook County; Illinois,17,031,063400,2244,86979.0,1378,636,2244,247,120,0.053475935828877004,0.46153846153846156,0.11007130124777184
2024,17031070101,Census Tract 701.01; Cook County; Illinois,17,031,070101,4003,83614.0,2645,1353,4003,312,979,0.24456657506869847,0.511531190926276,0.0779415438421184
2024,17031070102,Census Tract 701.02; Cook County; Illinois,17,031,070102,2960,110577.0,1856,699,2880,186,168,0.05675675675675676,0.3766163793103448,0.06458333333333334
2024,17031070103,Census Tract 701.03; Cook County; Illinois,17,031,070103,1489,73581.0,1160,729,1489,52,30,0.020147750167897917,0.628448275862069,0.03492276695768973
2024,17031070200,Census Tract 702; Cook County; Illinois,17,031,070200,4035,109000.0,2132,749,3901,408,385,0.09541511771995044,0.351313320825516,0.10458856703409382
2024,17031070300,Census Tract 703; Cook County; Illinois,17,031,070300,3711,156898.0,1683,563,3711,465,111,0.029911075181891674,0.3345216874628639,0.12530315278900567
2024,17031070400,Census Tract 704; Cook County; Illinois,17,031,070400,3433,192955.0,1558,504,3433,490,359,0.10457325953976114,0.32349165596919127,0.14273230410719487
2024,17031070500,Census Tract 705; Cook County; Illinois,17,031,070500,3238,207076.0,1395,288,3026,647,425,0.13125386040765905,0.2064516129032258,0.21381361533377397
2024,17031070600,Census Tract 706; Cook County; Illinois,17,031,070600,3477,249531.0,1377,98,3477,856,232,0.06672418751797526,0.07116920842411038,0.2461892436008053
2024,17031070700,Census Tract 707; Cook County; Illinois,17,031,070700,3787,143955.0,1880,338,3787,806,552,0.14576181674148403,0.1797872340425532,0.2128333773435437
2024,17031071000,Census Tract 710; Cook County; Illinois,17,031,071000,4159,179438.0,1069,291,4159,475,204,0.049050252464534747,0.2722170252572498,0.11421014666987256
2024,17031071100,Census Tract 711; Cook County; Illinois,17,031,071100,2979,204609.0,1046,410,2979,395,170,0.05706612957368244,0.3919694072657744,0.13259483048002685
2024,17031071200,Census Tract 712; Cook County; Illinois,17,031,071200,2775,131383.0,1402,464,2775,414,324,0.11675675675675676,0.3309557774607703,0.1491891891891892
2024,17031071300,Census Tract 713; Cook County; Illinois,17,031,071300,4123,129486.0,2193,594,4120,611,323,0.07834101382488479,0.2708618331053352,0.1483009708737864
2024,17031071400,Census Tract 714; Cook County; Illinois,17,031,071400,4448,113581.0,2830,1022,4448,396,469,0.10544064748201439,0.36113074204947,0.08902877697841727
2024,17031071500,Census Tract 715; Cook County; Illinois,17,031,071500,5482,119024.0,3729,1353,5482,295,621,0.11327982488143014,0.36283185840707965,0.05381247719810288
2024,17031071600,Census Tract 716; Cook County; Illinois,17,031,071600,1783,204375.0,706,78,1783,429,172,0.09646662927650028,0.11048158640226628,0.2406057206954571
2024,17031071700,Census Tract 717; Cook County; Illinois,17,031,071700,1656,202500.0,696,100,1656,385,204,0.12318840579710146,0.14367816091954022,0.23248792270531402
2024,17031071800,Census Tract 718; Cook County; Illinois,17,031,071800,2860,241228.0,1175,199,2860,533,221,0.07727272727272727,0.16936170212765958,0.18636363636363637
2024,17031080100,Census Tract 801; Cook County; Illinois,17,031,080100,6387,105000.0,4496,1997,6387,211,2031,0.31798966651009863,0.4441725978647687,0.03303585407859715
2024,17031080201,Census Tract 802.01; Cook County; Illinois,17,031,080201,3446,120409.0,2396,968,3446,76,955,0.2771329077190946,0.4040066777963272,0.022054556006964595
2024,17031080202,Census Tract 802.02; Cook County; Illinois,17,031,080202,3987,106071.0,2958,1748,3987,128,797,0.199899673940306,0.5909398242055443,0.03210433910208176
2024,17031080300,Census Tract 803; Cook County; Illinois,17,031,080300,6101,151830.0,3479,1316,6101,696,379,0.062120963776430095,0.3782696177062374,0.11407965907228323
2024,17031080400,Census Tract 804; Cook County; Illinois,17,031,080400,5415,68270.0,2211,830,5415,1170,290,0.05355493998153278,0.3753957485300769,0.21606648199445982
2024,17031081000,Census Tract 810; Cook County; Illinois,17,031,081000,8264,79465.0,5561,3660,8047,201,1332,0.16118102613746368,0.6581550080920697,0.024978252765005593
2024,17031081100,Census Tract 811; Cook County; Illinois,17,031,081100,3984,79561.0,2902,1618,3984,181,345,0.08659638554216867,0.5575465196416265,0.045431726907630525
2024,17031081201,Census Tract 812.01; Cook County; Illinois,17,031,081201,4442,122659.0,2933,1644,4442,202,1171,0.2636199909950473,0.5605182407091714,0.045475011256190905
2024,17031081202,Census Tract 812.02; Cook County; Illinois,17,031,081202,3501,154569.0,2113,539,3501,265,1385,0.39560125678377606,0.25508755324183624,0.07569265924021708
2024,17031081300,Census Tract 813; Cook County; Illinois,17,031,081300,5704,108625.0,3838,1850,5704,219,1702,0.29838709677419356,0.4820218863991662,0.03839410939691445
2024,17031081401,Census Tract 814.01; Cook County; Illinois,17,031,081401,2503,83292.0,1609,848,2503,173,813,0.3248102277267279,0.5270354257302673,0.06911705952856573
2024,17031081402,Census Tract 814.02; Cook County; Illinois,17,031,081402,6687,170333.0,3950,1478,6687,729,1089,0.16285329744279947,0.3741772151898734,0.10901749663526245
2024,17031081403,Census Tract 814.03; Cook County; Illinois,17,031,081403,10291,110327.0,7077,4044,10291,655,876,0.08512292294237683,0.5714285714285714,0.06364784763385482
2024,17031081500,Census Tract 815; Cook County; Illinois,17,031,081500,5237,134320.0,3608,1381,5237,149,814,0.15543249952262747,0.38276053215077604,0.028451403475272103
2024,17031081600,Census Tract 816; Cook County; Illinois,17,031,081600,4553,145500.0,2976,1831,4553,284,315,0.06918515264660663,0.615255376344086,0.062376455084559634
2024,17031081700,Census Tract 817; Cook County; Illinois,17,031,081700,5161,142821.0,3867,2488,5161,48,199,0.03855841891106375,0.643392810964572,0.009300523154427436
2024,17031081800,Census Tract 818; Cook County; Illinois,17,031,081800,13521,147354.0,8462,2886,13521,671,1159,0.0857185119443828,0.3410541243204916,0.049626506915169
2024,17031081900,Census Tract 819; Cook County; Illinois,17,031,081900,1326,225694.0,741,161,1326,150,106,0.07993966817496229,0.21727395411605938,0.11312217194570136
2024,17031090100,Census Tract 901; Cook County; Illinois,17,031,090100,3567,140194.0,1439,32,3567,738,617,0.1729744883655733,0.022237665045170257,0.20689655172413793
2024,17031090200,Census Tract 902; Cook County; Illinois,17,031,090200,6618,127384.0,2689,201,6618,1618,950,0.14354789966757328,0.07474897731498699,0.24448473859171954
2024,17031090300,Census Tract 903; Cook County; Illinois,17,031,090300,1373,116438.0,553,29,1373,270,201,0.14639475600874,0.05244122965641953,0.19664967225054625
2024,17031100100,Census Tract 1001; Cook County; Illinois,17,031,100100,5850,114536.0,2207,32,5850,1364,953,0.1629059829059829,0.014499320344358859,0.23316239316239315
2024,17031100200,Census Tract 1002; Cook County; Illinois,17,031,100200,7742,94167.0,2850,139,7553,1985,1394,0.18005683285972618,0.048771929824561404,0.26280947967694956
2024,17031100300,Census Tract 1003; Cook County; Illinois,17,031,100300,6495,95441.0,2756,554,6266,1466,2019,0.31085450346420324,0.20101596516690856,0.23396105968720077
2024,17031100400,Census Tract 1004; Cook County; Illinois,17,031,100400,3350,142123.0,1279,92,3350,794,581,0.17343283582089553,0.07193119624706802,0.23701492537313432
2024,17031100500,Census Tract 1005; Cook County; Illinois,17,031,100500,5952,128688.0,2389,56,5952,1199,1123,0.18867607526881722,0.023440770196735034,0.20144489247311828
2024,17031100600,Census Tract 1006; Cook County; Illinois,17,031,100600,4806,78689.0,1885,141,4806,1269,713,0.14835622138992927,0.07480106100795755,0.2640449438202247
2024,17031100700,Census Tract 1007; Cook County; Illinois,17,031,100700,5335,134767.0,1886,72,5335,1250,1092,0.20468603561387066,0.03817603393425239,0.23430178069353327
2024,17031110100,Census Tract 1101; Cook County; Illinois,17,031,110100,5401,97743.0,2443,257,5401,886,955,0.17681910757267172,0.1051985264019648,0.16404369561192372
2024,17031110200,Census Tract 1102; Cook County; Illinois,17,031,110200,2871,76563.0,1376,281,2871,381,553,0.19261581330546848,0.20421511627906977,0.13270637408568442
2024,17031110300,Census Tract 1103; Cook County; Illinois,17,031,110300,5183,119750.0,1848,86,5183,1230,876,0.16901408450704225,0.046536796536796536,0.23731429673934015
2024,17031110400,Census Tract 1104; Cook County; Illinois,17,031,110400,4658,92315.0,2164,196,4658,700,804,0.17260626878488622,0.09057301293900184,0.15027908973808501
2024,17031110501,Census Tract 1105.01; Cook County; Illinois,17,031,110501,5017,105568.0,1962,104,5015,967,868,0.1730117600159458,0.053007135575942915,0.19282153539381855
2024,17031110502,Census Tract 1105.02; Cook County; Illinois,17,031,110502,3519,71992.0,1545,283,3519,687,573,0.1628303495311168,0.1831715210355987,0.19522591645353793
2024,17031120100,Census Tract 1201; Cook County; Illinois,17,031,120100,4284,163007.0,1523,12,4274,1033,988,0.23062558356676005,0.007879185817465528,0.24169396350023398
2024,17031120200,Census Tract 1202; Cook County; Illinois,17,031,120200,4600,141458.0,1805,76,4600,1073,940,0.20434782608695654,0.042105263157894736,0.23326086956521738
2024,17031120300,Census Tract 1203; Cook County; Illinois,17,031,120300,7025,139338.0,2589,167,6998,1979,1210,0.17224199288256228,0.06450366937041328,0.2827950843098028
2024,17031120400,Census Tract 1204; Cook County; Illinois,17,031,120400,3992,108145.0,1334,99,3992,992,294,0.07364729458917836,0.07421289355322339,0.24849699398797595
2024,17031130100,Census Tract 1301; Cook County; Illinois,17,031,130100,5418,34565.0,1874,464,5205,1535,1843,0.3401624215577704,0.24759871931696906,0.29490874159462055
2024,17031130200,Census Tract 1302; Cook County; Illinois,17,031,130200,1394,120625.0,705,31,1394,259,332,0.2381635581061693,0.04397163120567376,0.18579626972740315
2024,17031130300,Census Tract 1303; Cook County; Illinois,17,031,130300,4944,67833.0,1898,184,4944,877,601,0.12156148867313916,0.09694415173867228,0.17738673139158576
2024,17031140100,Census Tract 1401; Cook County; Illinois,17,031,140100,3610,78686.0,1269,188,3610,771,244,0.06759002770083103,0.14814814814814814,0.21357340720221607
2024,17031140200,Census Tract 1402; Cook County; Illinois,17,031,140200,6048,75067.0,1962,387,5895,1208,619,0.1023478835978836,0.19724770642201836,0.20491942324003393
2024,17031140301,Census Tract 1403.01; Cook County; Illinois,17,031,140301,2715,75616.0,917,198,2715,553,256,0.09429097605893186,0.2159214830970556,0.20368324125230203
2024,17031140302,Census Tract 1403.02; Cook County; Illinois,17,031,140302,3407,97574.0,1345,214,3064,513,643,0.1887290871734664,0.1591078066914498,0.16742819843342036
2024,17031140400,Census Tract 1404; Cook County; Illinois,17,031,140400,5850,110306.0,2085,267,5850,948,1300,0.2222222222222222,0.12805755395683452,0.16205128205128205
2024,17031140500,Census Tract 1405; Cook County; Illinois,17,031,140500,3315,73889.0,1428,125,3315,636,533,0.1607843137254902,0.08753501400560224,0.19185520361990951
2024,17031140601,Census Tract 1406.01; Cook County; Illinois,17,031,140601,2468,85375.0,864,113,2468,468,361,0.14627228525121555,0.13078703703703703,0.18962722852512157
2024,17031140602,Census Tract 1406.02; Cook County; Illinois,17,031,140602,4211,62033.0,1684,290,4211,801,333,0.07907860365708858,0.17220902612826602,0.19021610068867253
2024,17031140701,Census Tract 1407.01; Cook County; Illinois,17,031,140701,2870,97500.0,1050,241,2870,490,228,0.0794425087108014,0.22952380952380952,0.17073170731707318
2024,17031140702,Census Tract 1407.02; Cook County; Illinois,17,031,140702,5120,76392.0,2189,666,5120,783,658,0.128515625,0.3042485153037917,0.1529296875
2024,17031140800,Census Tract 1408; Cook County; Illinois,17,031,140800,5924,108958.0,2642,428,5924,817,592,0.099932478055368,0.161998485995458,0.13791357191087103
2024,17031150200,Census Tract 1502; Cook County; Illinois,17,031,150200,7406,105145.0,2962,528,7406,1419,1095,0.1478530920874966,0.17825793382849425,0.1916014042668107
2024,17031150300,Census Tract 1503; Cook County; Illinois,17,031,150300,7180,89097.0,3251,155,7180,1194,1120,0.15598885793871867,0.04767763764995386,0.16629526462395544
2024,17031150401,Census Tract 1504.01; Cook County; Illinois,17,031,150401,5310,86563.0,1822,167,5310,1384,847,0.15951035781544257,0.09165751920965971,0.26064030131826743
2024,17031150402,Census Tract 1504.02; Cook County; Illinois,17,031,150402,3923,103939.0,1331,107,3923,925,554,0.1412184552638287,0.08039068369646882,0.23578893703798115
2024,17031150501,Census Tract 1505.01; Cook County; Illinois,17,031,150501,3935,126471.0,1572,99,3935,626,735,0.18678526048284624,0.06297709923664122,0.1590851334180432
2024,17031150502,Census Tract 1505.02; Cook County; Illinois,17,031,150502,4460,79659.0,1539,173,4460,1216,745,0.16704035874439463,0.11241065627030539,0.2726457399103139
2024,17031150600,Census Tract 1506; Cook County; Illinois,17,031,150600,4036,102399.0,1447,139,4036,1044,546,0.1352824578790882,0.09606081548030408,0.25867195242814667
2024,17031150700,Census Tract 1507; Cook County; Illinois,17,031,150700,3915,132361.0,1417,188,3915,1072,499,0.12745849297573436,0.13267466478475654,0.27381864623243934
2024,17031150800,Census Tract 1508; Cook County; Illinois,17,031,150800,4652,92443.0,1740,135,4652,791,581,0.12489251934651763,0.07758620689655173,0.17003439380911436
2024,17031151001,Census Tract 1510.01; Cook County; Illinois,17,031,151001,2616,94435.0,869,20,2616,669,225,0.0860091743119266,0.023014959723820484,0.25573394495412843
2024,17031151002,Census Tract 1510.02; Cook County; Illinois,17,031,151002,4473,75875.0,1715,326,4473,874,355,0.07936507936507936,0.1900874635568513,0.19539458976078694
2024,17031151100,Census Tract 1511; Cook County; Illinois,17,031,151100,5408,62717.0,1920,319,5408,1339,701,0.12962278106508876,0.16614583333333333,0.24759615384615385
2024,17031151200,Census Tract 1512; Cook County; Illinois,17,031,151200,3447,69776.0,1291,114,3444,532,734,0.21293878735132,0.08830364058869093,0.15447154471544716
2024,17031160100,Census Tract 1601; Cook County; Illinois,17,031,160100,2614,111250.0,1014,63,2614,598,414,0.15837796480489671,0.0621301775147929,0.2287681713848508
2024,17031160200,Census Tract 1602; Cook County; Illinois,17,031,160200,3363,132599.0,1353,185,3335,851,495,0.1471900089206066,0.1367331855136733,0.25517241379310346
2024,17031160300,Census Tract 1603; Cook County; Illinois,17,031,160300,3567,68887.0,1895,375,3506,663,390,0.10933557611438183,0.19788918205804748,0.18910439247005134
2024,17031160400,Census Tract 1604; Cook County; Illinois,17,031,160400,5419,81375.0,2226,477,5419,1320,423,0.07805868241372947,0.21428571428571427,0.24358737774497138
2024,17031160501,Census Tract 1605.01; Cook County; Illinois,17,031,160501,3524,80179.0,1399,155,3524,602,403,0.11435868331441544,0.11079342387419586,0.17082860385925086
2024,17031160502,Census Tract 1605.02; Cook County; Illinois,17,031,160502,4227,114719.0,1548,173,4227,1124,490,0.11592145729832032,0.11175710594315245,0.26590962857818784
2024,17031160601,Census Tract 1606.01; Cook County; Illinois,17,031,160601,3049,75536.0,1530,230,3049,628,237,0.07773040341095441,0.1503267973856209,0.20596917021974417
2024,17031160602,Census Tract 1606.02; Cook County; Illinois,17,031,160602,3418,99531.0,1570,149,3418,725,367,0.10737273259215915,0.09490445859872612,0.21211234640140433
2024,17031160700,Census Tract 1607; Cook County; Illinois,17,031,160700,6093,93750.0,2500,338,5918,1146,1088,0.17856556704414903,0.1352,0.19364650219668808
2024,17031160800,Census Tract 1608; Cook County; Illinois,17,031,160800,4677,87676.0,1799,109,4677,1076,500,0.10690613641223007,0.06058921623123958,0.2300620055591191
2024,17031160900,Census Tract 1609; Cook County; Illinois,17,031,160900,2496,109598.0,995,111,2496,473,270,0.10817307692307693,0.11155778894472362,0.18950320512820512
2024,17031161000,Census Tract 1610; Cook County; Illinois,17,031,161000,2060,109524.0,894,72,2060,402,296,0.1436893203883495,0.08053691275167785,0.19514563106796118
2024,17031161100,Census Tract 1611; Cook County; Illinois,17,031,161100,2098,149722.0,800,43,2098,518,145,0.06911344137273594,0.05375,0.2469018112488084
2024,17031161200,Census Tract 1612; Cook County; Illinois,17,031,161200,2837,80132.0,1074,229,2837,699,385,0.13570673246387027,0.2132216014897579,0.24638702855128658
2024,17031161300,Census Tract 1613; Cook County; Illinois,17,031,161300,3890,59353.0,1634,460,3850,1021,416,0.10694087403598972,0.28151774785801714,0.2651948051948052
2024,17031170100,Census Tract 1701; Cook County; Illinois,17,031,170100,2085,51944.0,1112,138,1931,55,895,0.4292565947242206,0.12410071942446044,0.02848265147591921
2024,17031170200,Census Tract 1702; Cook County; Illinois,17,031,170200,3553,110602.0,1249,94,3553,824,585,0.16464959189417394,0.07526020816653323,0.23191669012102448
2024,17031170300,Census Tract 1703; Cook County; Illinois,17,031,170300,4794,82203.0,1874,97,4792,922,906,0.18898623279098872,0.05176093916755603,0.19240400667779634
2024,17031170400,Census Tract 1704; Cook County; Illinois,17,031,170400,4074,110800.0,1597,141,4074,830,641,0.15733922434953362,0.08829054477144646,0.2037309769268532
2024,17031170500,Census Tract 1705; Cook County; Illinois,17,031,170500,4899,85250.0,2018,61,4899,1147,858,0.17513778322106552,0.03022794846382557,0.23412941416615635
2024,17031170600,Census Tract 1706; Cook County; Illinois,17,031,170600,2500,81004.0,953,47,2500,528,577,0.2308,0.04931794333683106,0.2112
2024,17031170700,Census Tract 1707; Cook County; Illinois,17,031,170700,3323,90611.0,1166,41,3323,734,630,0.18958772193800782,0.03516295025728988,0.22088474270237737
2024,17031170800,Census Tract 1708; Cook County; Illinois,17,031,170800,4097,80446.0,1505,160,4097,725,739,0.18037588479375152,0.10631229235880399,0.1769587503051013
2024,17031170900,Census Tract 1709; Cook County; Illinois,17,031,170900,1854,64202.0,646,56,1854,253,321,0.17313915857605178,0.08668730650154799,0.13646170442286948
2024,17031171000,Census Tract 1710; Cook County; Illinois,17,031,171000,6178,86597.0,2763,201,6178,1155,939,0.15199093557785692,0.0727470141150923,0.1869537067011978
2024,17031171100,Census Tract 1711; Cook County; Illinois,17,031,171100,3876,95781.0,1336,60,3876,740,656,0.1692466460268318,0.04491017964071856,0.19091847265221878
2024,17031180100,Census Tract 1801; Cook County; Illinois,17,031,180100,7040,86632.0,2289,73,6933,1637,857,0.12173295454545455,0.031891655744866756,0.23611712101543345
2024,17031190100,Census Tract 1901; Cook County; Illinois,17,031,190100,2423,56713.0,862,237,2423,500,335,0.1382583574081717,0.27494199535962877,0.20635575732562939
2024,17031190200,Census Tract 1902; Cook County; Illinois,17,031,190200,5766,80380.0,1624,194,5766,1485,611,0.10596600763094,0.11945812807881774,0.2575442247658689
2024,17031190300,Census Tract 1903; Cook County; Illinois,17,031,190300,5728,78750.0,1976,378,5728,1106,950,0.16585195530726257,0.19129554655870445,0.19308659217877094
2024,17031190401,Census Tract 1904.01; Cook County; Illinois,17,031,190401,3855,115000.0,1250,74,3855,712,350,0.0907911802853437,0.0592,0.1846952010376135
